Date,Close,High,Low,Open,Volume,"('Close', 'DE')","('High', 'DE')","('Low', 'DE')","('Open', 'DE')","('Volume', 'DE')","('Close', 'DE')","('High', 'DE')","('Low', 'DE')","('Open', 'DE')","('Volume', 'DE')"
2023-06-15 16:30:00+00:00,,,,,,,,,,,404.6499938964844,405.5299987792969,404.0,404.1199951171875,136581.0
2023-06-15 17:30:00+00:00,,,,,,,,,,,405.8900146484375,406.6000061035156,404.6300048828125,404.7200012207031,113426.0
2023-06-15 18:30:00+00:00,,,,,,,,,,,407.05999755859375,408.0,405.8900146484375,405.9049987792969,173946.0
2023-06-15 19:30:00+00:00,,,,,,,,,,,406.5899963378906,407.489990234375,406.07000732421875,407.0799865722656,182761.0
2023-06-16 13:30:00+00:00,,,,,,,,,,,408.8399963378906,409.94500732421875,405.489990234375,407.7699890136719,511934.0
2023-06-16 14:30:00+00:00,,,,,,,,,,,408.6099853515625,409.3450012207031,407.3500061035156,408.7699890136719,270159.0
2023-06-16 15:30:00+00:00,,,,,,,,,,,409.0899963378906,409.0899963378906,407.2300109863281,408.55499267578125,138432.0
2023-06-16 16:30:00+00:00,,,,,,,,,,,409.0400085449219,409.6000061035156,408.54998779296875,409.1199951171875,118001.0
2023-06-16 17:30:00+00:00,,,,,,,,,,,409.1700134277344,409.19500732421875,408.3999938964844,409.0799865722656,101711.0
2023-06-16 18:30:00+00:00,,,,,,,,,,,408.2900085449219,409.1099853515625,407.7925109863281,408.9599914550781,154070.0
2023-06-16 19:30:00+00:00,,,,,,,,,,,407.6300048828125,408.82000732421875,407.3599853515625,408.25,298293.0
2023-06-20 13:30:00+00:00,,,,,,,,,,,404.4750061035156,407.6300048828125,400.0,401.8399963378906,490707.0
2023-06-20 14:30:00+00:00,,,,,,,,,,,404.70001220703125,405.6300048828125,404.2300109863281,404.43499755859375,166002.0
2023-06-20 15:30:00+00:00,,,,,,,,,,,405.3330078125,406.04998779296875,404.3800048828125,404.80999755859375,136500.0
2023-06-20 16:30:00+00:00,,,,,,,,,,,406.8399963378906,407.6700134277344,405.4700012207031,405.4700012207031,117743.0
2023-06-20 17:30:00+00:00,,,,,,,,,,,407.4750061035156,407.5299987792969,406.2650146484375,406.7099914550781,94914.0
2023-06-20 18:30:00+00:00,,,,,,,,,,,407.7550048828125,407.8599853515625,407.0899963378906,407.44500732421875,125254.0
2023-06-20 19:30:00+00:00,,,,,,,,,,,408.1300048828125,408.9599914550781,407.2940979003906,407.8299865722656,207722.0
2023-06-21 13:30:00+00:00,,,,,,,,,,,416.5799865722656,416.989990234375,405.0249938964844,406.9200134277344,460882.0
2023-06-21 14:30:00+00:00,,,,,,,,,,,416.5342102050781,418.0,415.0199890136719,416.614990234375,261721.0
2023-06-21 15:30:00+00:00,,,,,,,,,,,417.4263000488281,417.4263000488281,415.3399963378906,416.510009765625,170422.0
2023-06-21 16:30:00+00:00,,,,,,,,,,,416.6099853515625,417.5899963378906,415.4599914550781,417.4700012207031,167907.0
2023-06-21 17:30:00+00:00,,,,,,,,,,,417.614990234375,417.760009765625,416.0,416.5199890136719,128800.0
2023-06-21 18:30:00+00:00,,,,,,,,,,,416.8299865722656,417.79998779296875,416.6549987792969,417.5849914550781,133603.0
2023-06-21 19:30:00+00:00,,,,,,,,,,,416.5,417.7200012207031,416.2900085449219,416.7749938964844,259576.0
2023-06-22 13:30:00+00:00,,,,,,,,,,,416.8800048828125,418.114990234375,411.9800109863281,414.8299865722656,336112.0
2023-06-22 14:30:00+00:00,,,,,,,,,,,415.79541015625,416.92498779296875,414.80999755859375,416.92498779296875,174454.0
2023-06-22 15:30:00+00:00,,,,,,,,,,,415.9949951171875,416.9627990722656,415.3699951171875,415.8500061035156,134205.0
2023-06-22 16:30:00+00:00,,,,,,,,,,,416.0199890136719,416.3080139160156,415.05999755859375,416.07000732421875,103240.0
2023-06-22 17:30:00+00:00,,,,,,,,,,,417.1684875488281,417.1684875488281,415.92999267578125,416.010009765625,134069.0
2023-06-22 18:30:00+00:00,,,,,,,,,,,415.614990234375,418.3800048828125,415.614990234375,417.1700134277344,211810.0
2023-06-22 19:30:00+00:00,,,,,,,,,,,415.69000244140625,416.9049987792969,415.1199951171875,415.68499755859375,234334.0
2023-06-23 13:30:00+00:00,,,,,,,,,,,408.54998779296875,411.3299865722656,406.260009765625,411.0799865722656,324813.0
2023-06-23 14:30:00+00:00,,,,,,,,,,,408.17999267578125,409.909912109375,407.19000244140625,408.6650085449219,142462.0
2023-06-23 15:30:00+00:00,,,,,,,,,,,408.6199951171875,410.55999755859375,408.0,408.25,143309.0
2023-06-23 16:30:00+00:00,,,,,,,,,,,409.2749938964844,409.3399963378906,408.1549987792969,408.70001220703125,89345.0
2023-06-23 17:30:00+00:00,,,,,,,,,,,408.32501220703125,409.67999267578125,408.1499938964844,409.3500061035156,110256.0
2023-06-23 18:30:00+00:00,,,,,,,,,,,405.7099914550781,408.42999267578125,405.5899963378906,408.2950134277344,205887.0
2023-06-23 19:30:00+00:00,,,,,,,,,,,404.5199890136719,406.364990234375,404.07000732421875,405.69500732421875,456847.0
2023-06-26 13:30:00+00:00,,,,,,,,,,,411.17498779296875,415.8500061035156,404.94500732421875,404.94500732421875,329690.0
2023-06-26 14:30:00+00:00,,,,,,,,,,,408.94500732421875,411.1449890136719,408.010009765625,411.1449890136719,176574.0
2023-06-26 15:30:00+00:00,,,,,,,,,,,410.8699951171875,410.8699951171875,408.80999755859375,408.95001220703125,115114.0
2023-06-26 16:30:00+00:00,,,,,,,,,,,410.1499938964844,410.9700012207031,409.42999267578125,410.82000732421875,105537.0
2023-06-26 17:30:00+00:00,,,,,,,,,,,410.3399963378906,410.4599914550781,409.75518798828125,410.4599914550781,71477.0
2023-06-26 18:30:00+00:00,,,,,,,,,,,411.4150085449219,411.94000244140625,410.260009765625,410.2900085449219,119607.0
2023-06-26 19:30:00+00:00,,,,,,,,,,,410.20001220703125,411.44000244140625,409.4599914550781,411.3900146484375,197242.0
2023-06-27 13:30:00+00:00,,,,,,,,,,,407.94000244140625,411.5,400.6300048828125,410.739990234375,391015.0
2023-06-27 14:30:00+00:00,,,,,,,,,,,407.989990234375,409.19000244140625,407.4800109863281,408.1099853515625,151771.0
2023-06-27 15:30:00+00:00,,,,,,,,,,,408.20001220703125,408.8575134277344,406.7850036621094,408.1199951171875,107238.0
2023-06-27 16:30:00+00:00,,,,,,,,,,,407.6099853515625,408.82000732421875,407.3900146484375,408.1300048828125,109595.0
2023-06-27 17:30:00+00:00,,,,,,,,,,,409.1050109863281,409.8822937011719,407.6099853515625,407.760009765625,126620.0
2023-06-27 18:30:00+00:00,,,,,,,,,,,410.5199890136719,410.6289978027344,409.010009765625,409.20001220703125,113071.0
2023-06-27 19:30:00+00:00,,,,,,,,,,,409.510009765625,410.5299987792969,409.2300109863281,410.5299987792969,182860.0
2023-06-28 13:30:00+00:00,,,,,,,,,,,407.80499267578125,412.79998779296875,407.0299987792969,410.1099853515625,341704.0
2023-06-28 14:30:00+00:00,,,,,,,,,,,407.19000244140625,408.5299987792969,406.7149963378906,407.82501220703125,210513.0
2023-06-28 15:30:00+00:00,,,,,,,,,,,409.0422058105469,409.2699890136719,407.0199890136719,407.20001220703125,133491.0
2023-06-28 16:30:00+00:00,,,,,,,,,,,407.989990234375,409.7200012207031,407.55499267578125,408.8800048828125,114165.0
2023-06-28 17:30:00+00:00,,,,,,,,,,,406.8399963378906,407.8399963378906,406.5,407.8299865722656,143873.0
2023-06-28 18:30:00+00:00,,,,,,,,,,,406.1099853515625,407.0799865722656,405.0899963378906,406.8299865722656,203203.0
2023-06-28 19:30:00+00:00,,,,,,,,,,,405.3399963378906,406.69000244140625,404.8399963378906,406.1050109863281,324508.0
2023-06-29 13:30:00+00:00,,,,,,,,,,,404.2900085449219,405.8091125488281,395.0,401.69000244140625,496368.0
2023-06-29 14:30:00+00:00,,,,,,,,,,,401.67999267578125,404.4800109863281,401.1449890136719,404.4150085449219,192557.0
2023-06-29 15:30:00+00:00,,,,,,,,,,,401.94000244140625,402.6600036621094,400.8500061035156,401.67999267578125,181508.0
2023-06-29 16:30:00+00:00,,,,,,,,,,,401.8800048828125,402.489990234375,401.2300109863281,401.8699951171875,145488.0
2023-06-29 17:30:00+00:00,,,,,,,,,,,400.1199951171875,402.010009765625,399.1199951171875,401.9346008300781,244955.0
2023-06-29 18:30:00+00:00,,,,,,,,,,,401.3900146484375,401.4100036621094,398.8500061035156,400.0400085449219,243052.0
2023-06-29 19:30:00+00:00,,,,,,,,,,,401.7799987792969,402.2300109863281,401.1117858886719,401.4599914550781,206263.0
2023-06-30 13:30:00+00:00,,,,,,,,,,,404.9700012207031,407.9898986816406,403.8699951171875,405.4700012207031,290032.0
2023-06-30 14:30:00+00:00,,,,,,,,,,,407.07000732421875,408.20989990234375,403.31500244140625,405.2799987792969,158420.0
2023-06-30 15:30:00+00:00,,,,,,,,,,,407.7900085449219,408.6000061035156,406.3399963378906,407.3900146484375,151854.0
2023-06-30 16:30:00+00:00,,,,,,,,,,,404.9200134277344,407.92999267578125,404.5899963378906,407.8078918457031,216255.0
2023-06-30 17:30:00+00:00,,,,,,,,,,,405.5849914550781,406.3699951171875,403.8999938964844,404.989990234375,203579.0
2023-06-30 18:30:00+00:00,,,,,,,,,,,406.32501220703125,407.8599853515625,405.44000244140625,405.44000244140625,161112.0
2023-06-30 19:30:00+00:00,,,,,,,,,,,405.0,406.4800109863281,404.7900085449219,406.2900085449219,251724.0
2023-07-03 13:30:00+00:00,,,,,,,,,,,403.3299865722656,404.6499938964844,399.7200012207031,402.2300109863281,252063.0
2023-07-03 14:30:00+00:00,,,,,,,,,,,405.5249938964844,406.3984069824219,402.239990234375,403.2300109863281,128656.0
2023-07-03 15:30:00+00:00,,,,,,,,,,,406.11749267578125,406.659912109375,405.54998779296875,405.8599853515625,85012.0
2023-07-05 13:30:00+00:00,,,,,,,,,,,405.2049865722656,408.2699890136719,405.0,406.0,254483.0
2023-07-05 14:30:00+00:00,,,,,,,,,,,407.8599853515625,407.95001220703125,403.7699890136719,405.2149963378906,189088.0
2023-07-05 15:30:00+00:00,,,,,,,,,,,406.1600036621094,408.8399963378906,405.7799987792969,407.8699951171875,136801.0
2023-07-05 16:30:00+00:00,,,,,,,,,,,405.6499938964844,406.54998779296875,405.17999267578125,406.0799865722656,90494.0
2023-07-05 17:30:00+00:00,,,,,,,,,,,405.260009765625,406.0849914550781,404.75,405.7135009765625,98722.0
2023-07-05 18:30:00+00:00,,,,,,,,,,,405.8999938964844,406.3399963378906,405.2099914550781,405.29998779296875,132732.0
2023-07-05 19:30:00+00:00,,,,,,,,,,,404.5899963378906,406.1199951171875,404.57000732421875,405.8949890136719,170580.0
2023-07-06 13:30:00+00:00,,,,,,,,,,,400.07000732421875,404.7300109863281,399.75,402.95001220703125,194127.0
2023-07-06 14:30:00+00:00,,,,,,,,,,,400.67999267578125,401.8349914550781,399.8699951171875,399.9750061035156,183166.0
2023-07-06 15:30:00+00:00,,,,,,,,,,,401.3699951171875,402.4200134277344,400.625,400.7799987792969,136218.0
2023-07-06 16:30:00+00:00,,,,,,,,,,,402.8399963378906,403.239990234375,401.2550048828125,401.5150146484375,111788.0
2023-07-06 17:30:00+00:00,,,,,,,,,,,401.1524963378906,402.9800109863281,401.1400146484375,402.95001220703125,132867.0
2023-07-06 18:30:00+00:00,,,,,,,,,,,401.5580139160156,402.19000244140625,400.9800109863281,401.2850036621094,164129.0
2023-07-06 19:30:00+00:00,,,,,,,,,,,401.17999267578125,402.30999755859375,401.0400085449219,401.510009765625,279880.0
2023-07-07 13:30:00+00:00,,,,,,,,,,,404.3399963378906,404.3399963378906,399.42999267578125,399.42999267578125,173863.0
2023-07-07 14:30:00+00:00,,,,,,,,,,,406.5899963378906,407.260009765625,404.1700134277344,404.32000732421875,128880.0
2023-07-07 15:30:00+00:00,,,,,,,,,,,405.989990234375,408.17999267578125,405.6344909667969,406.7099914550781,135565.0
2023-07-07 16:30:00+00:00,,,,,,,,,,,408.0199890136719,408.4299011230469,405.8999938964844,406.07000732421875,85251.0
2023-07-07 17:30:00+00:00,,,,,,,,,,,407.3399963378906,408.04998779296875,406.8500061035156,408.04998779296875,82379.0
2023-07-07 18:30:00+00:00,,,,,,,,,,,406.58209228515625,407.6199951171875,406.2799987792969,407.4549865722656,82363.0
2023-07-07 19:30:00+00:00,,,,,,,,,,,405.2900085449219,406.7699890136719,404.25,406.5799865722656,170202.0
2023-07-10 13:30:00+00:00,,,,,,,,,,,406.4949951171875,408.7349853515625,401.92999267578125,403.1400146484375,219834.0
2023-07-10 14:30:00+00:00,,,,,,,,,,,405.44000244140625,407.4198913574219,404.5,406.5150146484375,119228.0
2023-07-10 15:30:00+00:00,,,,,,,,,,,405.7699890136719,406.20001220703125,404.29998779296875,405.45001220703125,117212.0
2023-07-10 16:30:00+00:00,,,,,,,,,,,405.75,406.3999938964844,405.0799865722656,405.8599853515625,81313.0
2023-07-10 17:30:00+00:00,,,,,,,,,,,406.30499267578125,406.4200134277344,405.4200134277344,405.8399963378906,104844.0
2023-07-10 18:30:00+00:00,,,,,,,,,,,406.7200012207031,406.9700012207031,405.8334045410156,406.20001220703125,109104.0
2023-07-10 19:30:00+00:00,,,,,,,,,,,407.2200012207031,407.2200012207031,406.2900085449219,406.7049865722656,132801.0
2023-07-11 13:30:00+00:00,,,,,,,,,,,413.07000732421875,414.5,410.4100036621094,410.4100036621094,243764.0
2023-07-11 14:30:00+00:00,,,,,,,,,,,412.260009765625,413.17999267578125,411.4800109863281,412.9599914550781,126279.0
2023-07-11 15:30:00+00:00,,,,,,,,,,,412.32501220703125,413.510009765625,411.6600036621094,412.32000732421875,122634.0
2023-07-11 16:30:00+00:00,,,,,,,,,,,412.3915100097656,412.6449890136719,411.6000061035156,412.3349914550781,92919.0
2023-07-11 17:30:00+00:00,,,,,,,,,,,412.760009765625,412.80999755859375,411.75,412.3800048828125,85402.0
2023-07-11 18:30:00+00:00,,,,,,,,,,,413.4881896972656,413.5799865722656,412.3500061035156,412.7200012207031,103980.0
2023-07-11 19:30:00+00:00,,,,,,,,,,,413.70001220703125,414.4599914550781,413.09820556640625,413.5299987792969,201243.0
2023-07-12 13:30:00+00:00,,,,,,,,,,,416.2799987792969,417.94989013671875,413.79998779296875,417.0,228488.0
2023-07-12 14:30:00+00:00,,,,,,,,,,,416.3699951171875,418.0199890136719,415.760009765625,416.0400085449219,132541.0
2023-07-12 15:30:00+00:00,,,,,,,,,,,409.7099914550781,416.30999755859375,408.8999938964844,416.30999755859375,222742.0
2023-07-12 16:30:00+00:00,,,,,,,,,,,410.1000061035156,411.2998962402344,409.30999755859375,409.87750244140625,142654.0
2023-07-12 17:30:00+00:00,,,,,,,,,,,409.2850036621094,410.760009765625,409.0299987792969,409.95001220703125,114628.0
2023-07-12 18:30:00+00:00,,,,,,,,,,,407.875,409.82000732421875,407.5050048828125,409.2900085449219,143472.0
2023-07-12 19:30:00+00:00,,,,,,,,,,,407.82000732421875,408.5350036621094,407.5,407.92999267578125,212318.0
2023-07-13 13:30:00+00:00,,,,,,,,,,,407.8900146484375,410.1099853515625,405.0997009277344,408.2099914550781,191137.0
2023-07-13 14:30:00+00:00,,,,,,,,,,,408.0486145019531,408.3500061035156,406.7300109863281,407.6199951171875,128511.0
2023-07-13 15:30:00+00:00,,,,,,,,,,,409.42999267578125,409.5,407.70001220703125,408.010009765625,88863.0
2023-07-13 16:30:00+00:00,,,,,,,,,,,409.760009765625,410.1499938964844,408.3299865722656,409.3500061035156,89757.0
2023-07-13 17:30:00+00:00,,,,,,,,,,,410.3800048828125,411.2085876464844,409.2099914550781,409.75,114484.0
2023-07-13 18:30:00+00:00,,,,,,,,,,,409.92999267578125,410.57000732421875,409.6050109863281,410.2900085449219,90168.0
2023-07-13 19:30:00+00:00,,,,,,,,,,,409.5,410.3500061035156,409.1499938964844,409.8699951171875,168555.0
2023-07-14 13:30:00+00:00,,,,,,,,,,,411.3399963378906,413.94000244140625,409.1099853515625,413.17999267578125,189108.0
2023-07-14 14:30:00+00:00,,,,,,,,,,,411.9549865722656,411.9800109863281,409.0799865722656,411.3399963378906,120591.0
2023-07-14 15:30:00+00:00,,,,,,,,,,,411.0899963378906,411.9599914550781,410.7099914550781,411.9599914550781,77033.0
2023-07-14 16:30:00+00:00,,,,,,,,,,,412.1199951171875,413.0199890136719,411.0299987792969,411.0299987792969,98881.0
2023-07-14 17:30:00+00:00,,,,,,,,,,,413.8450012207031,413.8999938964844,412.1400146484375,412.1400146484375,113976.0
2023-07-14 18:30:00+00:00,,,,,,,,,,,414.27508544921875,414.7300109863281,413.20001220703125,413.9200134277344,118669.0
2023-07-14 19:30:00+00:00,,,,,,,,,,,414.6099853515625,414.8900146484375,413.8599853515625,414.3999938964844,154127.0
2023-07-17 13:30:00+00:00,,,,,,,,,,,417.9100036621094,421.0,414.9049987792969,414.9700012207031,321321.0
2023-07-17 14:30:00+00:00,,,,,,,,,,,421.7974853515625,421.8699951171875,417.8949890136719,418.0199890136719,177839.0
2023-07-17 15:30:00+00:00,,,,,,,,,,,421.94500732421875,422.7903137207031,420.8074951171875,421.6700134277344,129126.0
2023-07-17 16:30:00+00:00,,,,,,,,,,,423.1400146484375,423.4200134277344,421.1700134277344,421.81500244140625,121317.0
2023-07-17 17:30:00+00:00,,,,,,,,,,,422.3599853515625,423.1400146484375,421.0400085449219,423.1400146484375,90001.0
2023-07-17 18:30:00+00:00,,,,,,,,,,,422.0,422.7200012207031,421.1400146484375,422.5,110995.0
2023-07-17 19:30:00+00:00,,,,,,,,,,,420.6099853515625,421.9100036621094,419.7300109863281,421.9100036621094,251884.0
2023-07-18 13:30:00+00:00,,,,,,,,,,,427.2149963378906,427.7799987792969,420.739990234375,421.32000732421875,249121.0
2023-07-18 14:30:00+00:00,,,,,,,,,,,427.8900146484375,428.3099060058594,426.20001220703125,427.42999267578125,170903.0
2023-07-18 15:30:00+00:00,,,,,,,,,,,427.4049987792969,427.82000732421875,425.25,427.7799987792969,143449.0
2023-07-18 16:30:00+00:00,,,,,,,,,,,428.2699890136719,428.4599914550781,426.69000244140625,427.36248779296875,93377.0
2023-07-18 17:30:00+00:00,,,,,,,,,,,429.489990234375,429.92999267578125,427.8500061035156,428.20001220703125,174619.0
2023-07-18 18:30:00+00:00,,,,,,,,,,,431.3900146484375,431.7699890136719,429.3500061035156,429.5899963378906,201427.0
2023-07-18 19:30:00+00:00,,,,,,,,,,,431.6099853515625,431.9599914550781,430.614990234375,431.3500061035156,344333.0
2023-07-19 13:30:00+00:00,,,,,,,,,,,434.002197265625,435.8999938964844,431.70001220703125,432.25,332635.0
2023-07-19 14:30:00+00:00,,,,,,,,,,,437.6499938964844,437.739990234375,431.6300048828125,433.9700012207031,288345.0
2023-07-19 15:30:00+00:00,,,,,,,,,,,435.760009765625,437.80999755859375,435.2200012207031,437.67999267578125,206060.0
2023-07-19 16:30:00+00:00,,,,,,,,,,,434.95001220703125,435.95001220703125,434.260009765625,435.6650085449219,124908.0
2023-07-19 17:30:00+00:00,,,,,,,,,,,434.510009765625,435.54998779296875,434.1499938964844,434.95001220703125,143511.0
2023-07-19 18:30:00+00:00,,,,,,,,,,,434.2650146484375,435.6499938964844,433.9599914550781,434.3500061035156,159477.0
2023-07-19 19:30:00+00:00,,,,,,,,,,,436.0899963378906,436.44000244140625,434.0400085449219,434.2699890136719,233649.0
2023-07-20 13:30:00+00:00,,,,,,,,,,,436.2049865722656,440.0050048828125,435.04998779296875,438.7799987792969,264715.0
2023-07-20 14:30:00+00:00,,,,,,,,,,,437.9200134277344,439.0799865722656,435.25,436.0899963378906,146806.0
2023-07-20 15:30:00+00:00,,,,,,,,,,,438.6400146484375,439.54998779296875,437.510009765625,437.82000732421875,126245.0
2023-07-20 16:30:00+00:00,,,,,,,,,,,439.30999755859375,439.3699951171875,437.2300109863281,438.6499938964844,154675.0
2023-07-20 17:30:00+00:00,,,,,,,,,,,438.260009765625,439.3731994628906,438.2099914550781,439.1700134277344,97316.0
2023-07-20 18:30:00+00:00,,,,,,,,,,,439.05999755859375,439.5,438.17999267578125,438.17999267578125,125613.0
2023-07-20 19:30:00+00:00,,,,,,,,,,,439.6199951171875,439.7699890136719,438.45001220703125,439.07501220703125,225506.0
2023-07-21 13:30:00+00:00,,,,,,,,,,,437.2449951171875,440.2349853515625,435.30999755859375,439.010009765625,265096.0
2023-07-21 14:30:00+00:00,,,,,,,,,,,438.2250061035156,439.260009765625,437.05999755859375,437.1200866699219,140634.0
2023-07-21 15:30:00+00:00,,,,,,,,,,,437.2200012207031,438.54998779296875,437.0,438.3999938964844,121971.0
2023-07-21 16:30:00+00:00,,,,,,,,,,,437.6199951171875,438.3800048828125,436.6300048828125,437.1600036621094,83412.0
2023-07-21 17:30:00+00:00,,,,,,,,,,,437.20001220703125,438.135009765625,437.1000061035156,437.6300048828125,111548.0
2023-07-21 18:30:00+00:00,,,,,,,,,,,438.0950012207031,438.6199951171875,437.1099853515625,437.17498779296875,112449.0
